"PGM_SYS_ACRNM","PGM_SYS_ID","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC","STATE_CODE"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","2914311","33.131091","-80.041088","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","2915911","32.894477","-80.065929","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","5469311","34.315556","-82.221389","EIS","INTERPOLATION-MAP","20","CENTER OF A FACILITY OR STATION","WGS84","SOUTH CAROLINA","SC"
"EIS","5720711","33.275","-80.43888","EIS","","","","","OTHER","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","6579111","33.84639","-80.37638","EIS","UNKNOWN","","ACRES POINTS NOT REPRESENTED BY 101-107","","OTHER","SC"
"EIS","6640911","33.68497","-79.81555","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","8406811","33.008485","-79.872849","EIS","","","","","","SC"
"EIS","2886611","33.319148","-81.14006","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","2914311","33.121836","-80.034649","EIS","INTERPOLATION-MAP","500","","WGS84","SOUTH CAROLINA","SC"
"EIS","2840311","34.807616","-82.005793","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","3891611","33.182942","-81.193112","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","3911211","34.50444","-81.97416","EIS","INTERPOLATION-PHOTO","50","","WGS84","EPA HEADQUARTERS","SC"
"EIS","8331611","32.79999","-79.93","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","CONTRACTOR","SC"
"EIS","8406811","33.008485","-79.872849","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","CENTER OF A FACILITY OR STATION","","EPA HEADQUARTERS","SC"
"EIS","3966411","34.89331","-82.46777","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","6640911","33.68497","-79.81555","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","6640911","33.68497","-79.81555","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","17144711","33.48127","-80.77723","EIS","","","","","","SC"
"EIS","6640911","33.68","-79.80999","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","CONTRACTOR","SC"
"EIS","8406811","33.02","-79.87","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","CONTRACTOR","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","3425611","34.014752","-81.033956","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","3427011","33.967183","-81.034416","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","3119311","35.153679","-82.166918","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","2931511","32.901597","-80.030538","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","3966411","34.88999","-82.45999","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","CONTRACTOR","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","4103511","34.695989","-79.914175","EIS","","","","","","SC"
"EIS","5467811","34.804686","-82.338674","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","9150411","34.67192","-82.88682","EIS","","","","","OTHER","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","12085811","34.0004","-81.104","EIS","","","","","OTHER","SC"
"EIS","11174311","33.5783","-81.5117","EIS","","","","","OTHER","SC"
"EIS","4834911","33.051743","-80.05428","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","12097611","34.6835","-81.184","EIS","","","","","OTHER","SC"
"EIS","6639911","34.384861","-80.067449","EIS","","","","","","SC"
"EIS","3965811","34.852089","-82.418051","EIS","","","","","","SC"
"EIS","3966511","34.73481","-82.388238","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","6579011","33.855","-80.36916","EIS","UNKNOWN","","ACRES POINTS NOT REPRESENTED BY 101-107","","OTHER","SC"
"EIS","3428011","33.961944","-80.985833","EIS","","","","","","SC"
"EIS","3795211","33.887665","-82.27691","EIS","INTERPOLATION-MAP","100","CENTER OF A FACILITY OR STATION","WGS84","SOUTH CAROLINA","SC"
"EIS","4797411","35.011656","-81.239338","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","6639911","34.384861","-80.067449","EIS","","","","","","SC"
"EIS","16860611","33.8766","-80.31579","EIS","","","","","","SC"
"EIS","3177111","34.701666","-82.239166","EIS","","","","","","SC"
"EIS","5698711","33.36902","-79.288994","EIS","","","","","","SC"
"EIS","2951611","34.594","-80.12699","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","UNKNOWN","SC"
"EIS","3426011","34.019","-80.87999","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","UNKNOWN","SC"
"EIS","9156911","34.722","-80.823","EIS","","","","","OTHER","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","2915911","32.894494","-80.065953","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","9151711","34.2446","-80.23729","EIS","","","","","OTHER","SC"
"EIS","9180011","33.93529","-80.95587","EIS","","","","","OTHER","SC"
"EIS","6640911","33.68497","-79.81555","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","11426311","33.6758","-80.9497","EIS","","","","","OTHER","SC"
"EIS","3888811","34.619173","-82.509801","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","9203511","33.059","-80.233","EIS","","","","","OTHER","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","5720711","33.27738","-80.430135","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","11138511","33.5397","-79.5319","EIS","","","","","OTHER","SC"
"EIS","3911811","34.207656","-80.269562","EIS","ZIP CODE-CENTROID","10000","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","OTHER FEDERAL AGENCY","SC"
"EIS","9154311","34.28873","-81.54759","EIS","","","","","OTHER","SC"
"EIS","8421411","35.019709","-81.781953","EIS","","","","","","SC"
"EIS","3966511","34.73481","-82.388238","EIS","","","","","","SC"
"EIS","3173411","34.195564","-79.759678","EIS","INTERPOLATION-SATELLITE","12","CENTER OF A FACILITY OR STATION","WGS84","EPA HEADQUARTERS","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4797411","35.011656","-81.239338","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","3966511","34.73481","-82.388238","EIS","","","","","","SC"
"EIS","5698711","33.36902","-79.288994","EIS","","","","","","SC"
"EIS","16860611","33.8753","-80.316655","EIS","","","","","","SC"
"EIS","16860611","33.877","-80.313","EIS","","","","","","SC"
"EIS","2914611","33.00553","-79.9236","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","3177111","34.701778","-82.240556","EIS","","","","","","SC"
"EIS","4948411","34.45","-82.68","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","","CONTRACTOR","SC"
"EIS","2914611","33.00553","-79.9236","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","6639911","34.384861","-80.067449","EIS","","","","","","SC"
"EIS","6639911","34.384861","-80.067449","EIS","","","","","","SC"
"EIS","6639911","34.384861","-80.067449","EIS","","","","","","SC"
"EIS","16860611","33.877","-80.313","EIS","","","","","","SC"
"EIS","16860611","33.878","-80.313","EIS","","","","","","SC"
"EIS","3409411","34.784407","-82.686554","EIS","ADDRESS MATCHING-STREET CENTERLINE","50","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","4507911","33.86111","-79.05916","EIS","UNKNOWN","","ACRES POINTS NOT REPRESENTED BY 101-107","","OTHER","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4797411","35.011656","-81.239338","EIS","","","","","","SC"
"EIS","4797411","35.011656","-81.239338","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","3965811","34.852089","-82.418051","EIS","","","","","","SC"
"EIS","2969811","32.99555","-80.25","EIS","UNKNOWN","","ACRES POINTS NOT REPRESENTED BY 101-107","","OTHER","SC"
"EIS","6640211","34.91915","-81.89277","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","3965811","34.852089","-82.418051","EIS","","","","","","SC"
"EIS","3965811","34.852089","-82.418051","EIS","","","","","","SC"
"EIS","3966511","34.73481","-82.388238","EIS","","","","","","SC"
"EIS","4797411","35.011656","-81.239338","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.05428","EIS","","","","","","SC"
"EIS","4797411","35.011656","-81.239338","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","6640211","34.91915","-81.89277","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
"EIS","4834911","33.051743","-80.054291","EIS","","","","","","SC"
"EIS","16860611","33.879","-80.313","EIS","","","","","","SC"
"EIS","3174311","34.042049","-79.698475","EIS","INTERPOLATION-OTHER","","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","EPA HEADQUARTERS","SC"
"EIS","6518111","34.601156","-79.778179","EIS","","50","CENTER OF A FACILITY OR STATION","WGS84","EPA HEADQUARTERS","SC"
"EIS","3177111","34.701389","-82.239722","EIS","","","","","","SC"
"EIS","3177111","34.701388","-82.239722","EIS","","","","","","SC"
"EIS","3177111","34.701389","-82.239166","EIS","","","","","","SC"
"EIS","3428011","33.961944","-80.985833","EIS","","","","","","SC"
"EIS","15655311","33.33259","-79.352564","EIS","","","","","","SC"
"EIS","16860611","33.878","-80.312","EIS","","","","","","SC"
"EIS","16860611","33.875","-80.317","EIS","","","","","","SC"
"EIS","15655311","33.33259","-79.352564","EIS","","","","","","SC"
"EIS","3795211","33.887665","-82.27691","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","3177511","34.892607","-82.370142","EIS","ADDRESS MATCHING-STREET CENTERLINE","50","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","3965811","34.852089","-82.418051","EIS","","","","","","SC"
"EIS","3965811","34.852089","-82.418051","EIS","","","","","","SC"
"EIS","3966511","34.73481","-82.388238","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4834911","33.051743","-80.054289","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","4948411","34.453367","-82.685749","EIS","","","","","","SC"
"EIS","5468211","34.294337","-82.141358","EIS","ADDRESS MATCHING-BLOCK FACE","12","ACRES POINTS NOT REPRESENTED BY 101-107","NAD27","CONTRACTOR","SC"
"EIS","8336311","34.22193","-80.57499","EIS","ADDRESS MATCHING-STREET CENTERLINE","5","POINT WHERE SUBSTANCE IS RELEASED","WGS84","OTHER","SC"
